Title,Label
"Samajwadi Party leader, his son shot dead in broad daylight in UPs Sambhal district over land issue",1
Fact Check: Did Lalus son Tej Pratap Yadav obtain a doctorate...,0
Technological advances often termed as ÔdisruptionsÕ helped us overcome Ôbig disruptionÕ: President Kovind,1
"Chandrashekhar Azad demands roll back of lateral entry policy, threatens Parliament ï¿½gheraoï¿½",1
Fact Check: Does this herbal medicine from Tanzania cure Covid-19?.Fact Check: Can Anti-Malaria Drug Cure COVID-19?,0
Fake: Rafale aircraft has not crashed near Ambala Air Force Station,0
43-year-old student protesting fee hike? JNU masterÕs student misidentified in viral image,0
India submits more proof against Nirav Modi in UK court,1
"Income Tax Department raids multiple locations, unearths unaccounted stock worth crores",1
Had no intention to hurt people of Himachal: Urmila Matondkar,1
"Fact Check: Following the Gandhi pedestal controversy, did YSRCP adorn a Sai Baba idol with their flag?.Fact Check: Did Muslim members in AYUSH ministry conspire against Baba Ramdev's Coronil?",0
Was Rahul Gandhi really âdumbfoundedâ in Dubai? Fake video of little girl used,0
"ÔAttempts made to mislead peopleÕ on Union Budget, says PM Modi, hails Bodo accord",1
Fact Check: These pictures of saffron painted buildings are not from...,0
Rioting & assault  charges AAPs Somnath Bharti faces for derogatory remarks on Yogi govt,1
"No, this isnÕt a video of Wg Cdr Abhinandan dancing with Pakistani army",0
"Fact Check: No, Railways has no plan to cut salary of its 13 lakh employees.Fact Check: Ministry of tourism didnt ask hotels to remain closed till Oct 15",0
ÔWomen like her give birth to rapistsÕ: Kangana Ranaut on Indira JaisingÕs Ôforgive Nirbhaya convictsÕ appeal,1
This photo of Sonia Gandhi and Chandrashekhar Rao is FAKE!,0
Jharkhand joins list of non-BJP ruled states to revoke general consent for CBI probes,1
"BSP will help Congress form govts in MP and Rajasthan to keep BJP out, says Mayawati",1
"Evacuated over 11,000 people from flood-hit areas of Bihar: NDRF",1
"India records over 12,000 Covid cases in 24 hours, daily deaths fall below 100",1
TN leaders urge MEA to bring back bodies of 4 students who drowned in RussiaÕs Volga river,1
NizamÕs Fund Case: Kin to challenge princesÕ claim to 35 million pounds,1
India to be involved in Sputnik V trials,1
"Satya Pal Malik sworn-in as new Goa Governor, describes his previous term ÔproblematicÕ",1
Palghar: Man blinded in attack by neighbour at civic water tap,1
Manish Sisodia expresses happiness at large participation of parents at mega PTM,1
"Fact Check: Anti-encroachment drive in Jaipur passed off as police action after NRC.Citizenship Amendment Act Protests: 261 Tracked So Far, 31 For, 230 Against",0
"Indian economy will struggle even after Covid, grow at 4.5% until 2025  Oxford Economics",1
"Surge in demand for rail travel: Out of 736 special trains, 327 have waitlisted passengers",1
Twitter account with provocative tweets falsely claims to be Al Jazeera correspondent,0
RRB JE admit cards 2019 released at regional websites | Steps to download admit cards here,1
IndiaÕs Covid tally crosses 66-lakh mark; recoveries near 56 lakh,1
"Easier FASTag: NHAI removes requirement of maintaining minimum amount in FASTag account, wallet",1
Animated Video Shared As Giraffes Performing Acrobatics In A Pool,0
Fact Check: Truth behind video showing two men being thrashed in an office chamber,0
Assam NRC: Unhappy BJP to move SC seeking re-verifcation,1
From Abu Dhabi's Crown Prince Saying 'Jai Siya Ram' To RSS Chief...,0
"PM Modi lauds brave Army dogs Sophie, Vida",1
ECs notice to BJPs Tajinder Pal Singh Bagga over campaign song amounting to suspected paid news,1
IndiaÛªs Covid cases tally crosses 55-lakh mark; records highest single-day recovery,1
"Jawaharlal Nehru wasnt a Pandit as he ate beef and pork, says BJP MLA",1
"Û÷Monsoon clouds at doorstep of Delhi, onset to be declared on May 25Ûª: IMD",1
National Covid tally crosses 56-lakh mark; recovery rate stands at 81.25 per cent,1
Death toll in Idukki landslide rises to 54; Kerala gets relief from flooding as rain intensity weakens,1
Roshni Act: J&K High Court to hear review plea on December 16,1
This picture of a helpless dog is NOT from the recent.... This man is not suffering from a heart ailment; here?s the...,0
41 lakh youth lost jobs in India due to Covid: ILO,1
Govt undertook 3-pronged approach to tackle COVID-19: Health secretary,1
"India watching protests against Pak army, PM Imran Khan",1
Fact Check: News about ÔFast & FuriousÕ actor Jason StathamÕs death...,0
Fake account: Truth behind ÔChinese journalistÕ thanking Rahul Gandhi on Twitter,0
PM Modi announces Rs 20 lakh crore stimulus package to kick-start economy,1
"Unable to cope with wifeÛªs death, man kills 3 minor children, hangs himself",1
This video of mischief-monger drunkards are being currently spread giving the impression that the police is acting in accordance with the recently amended Motor Vehicles Act,0
"Fact Check: Reliance Jio is not selling food grains, sacks with Jio logos freely available ",0
"FAKE Alert: Govt is not giving Rs 1,20,000 to workers who...",0
"Fact Check: Hindu Khatre Mein Hai? How The Fake News Ecosystem Targets ....Himanta Biswa Sarma, News18, Times Now Falsely Claim 'Pakistan...",0
Dont believe this FAKE screen grab of ABP news; heres the...,0
Fact Check: Have Budweiser employees been pissing in their beer tanks?,0
Fact Check: OLD video of maid mixing urine in food being...,0
Viral Test: Is this video of police firing tear gas at protesters from Kashmir?,0
Power Ministry launches #iCommit campaign on World Environment Day,1
"Toddler tries to wake up dead mother, video goes viral",1
"Will fight Bihar polls with NDA allies JD(U) & LJP, under Nitish Kumars leadership, says BJP",1
Fact Check: Uttar Pradesh CM Yogi Adityanath never claimed that he was God.Fact Check: Did Uttar Pradesh CM Yogi Adityanath defend the accused...,0
Bihar Mob Attack Shared As Women Thrashed In Kashmir,0
LaluÕs bail hearing in Dumka treasury case deferred to Nov 27,1
Fake News Site Invents Story About COVID-19 Patient Zero Having Sex...,0
"War against Coronavirus canÕt be fought with moral armaments, PM must act boldly: Chidambaram",1
"With 38,902 fresh cases in 24 hours, IndiaÛªs COVID-19 tally crosses 10.77 lakh, death toll at 26,816",1
Rahul Gandhi has natural dislike for truth: Jaitley hits back in Lok Sabha over Rafale,1
"PM Modi bats for citizenship bill, says ground slipping from under Mamataï¿½s feet",1
Indian authorities refute 'fake' advisory which claimed disinfectant would be sprayed across India to tackle COVID-19,0
"10 senior economists write to Modi govt, demand repeal of fundamentally harmful farm laws",1
Nun rape case: Bishop Franco Mulakkal granted bail by trial court,1
Fears of 'fake' new notes: Some quick ways to identify authenticity,0
"Sabarimala temple to open today; fitness, Covid-negative certificates mandatory for pilgrims",1
Will form committee to formulate common minimum programme: Manohar Lal Khattar,1
"No, this video does not show supporters of Indiaâs ruling party tearing down a statue of the countryâs first law minister",0
Chinese mission asks Indian media not to call October 10 'Taiwan National Day',1
Fact Check: Did Rahul Gandhi salute the Tricolour with his left hand?,0
Fact Check: This picture is NOT of Joe Biden apologising to...,0
Suresh Chavhanke falsely claims Muslim community in Paris torched railway station,0
Outgoing Bihar DGP says he will join politics and ï¿½mayï¿½ contest polls from hometown Buxar,1
"With 2,035 incidents, Amritsar breaks 5-year stubble burning record",1
SGPC decides not to invite PM Modi over his Ôanti-farmerÕ stand,1
Fact Check: Dont fall for this morphed picture of Defence Minister...,0
India successfully flight tests Ôindigenously-developedÕ hypersonic technology demonstrator vehicle,1
"Dont panic: Kejriwal assures Delhi over essential services, announces COVID-19 helpline number",1
Brazil with same population as UP recorded more deaths: Modi,1
"As Covid cases rise, experts say India 'lacks structural mechanism' to assess biothreats",1
Covid leads to low-key celebrations; Indian missions opt to highlight J-K,1
"BJP, JD(U), LJP to jointly fight polls",1
"Locked down at 564 Covid cases, opening up at 54 lakh  Oppn tears into Modi govt in LS",1
"Pasteur, Jenner inspired me: Pune vaccine trial volunteer",1
Identity of Noida Coronavirus patient revealed? HereÕs the fact check,0
Fact check: Has Sunni Waqf board decided to build ?Babri hospital? on the 5-acre land allotted in Ayodhya?.Fact check: Has Sunni Waqf board decided to build Babri hospital on the 5-acre land allotted in Ayodhya?,0
"Rajeev Chandrasekhar shares mischievously edited clip of Ashok Gehlot, deletes later",0
Unnao rape case: Delhi High Court seeks CBI reply on Kuldeep Sengars plea challenging life term,1
Virtual rallies to mark Modi 2.0 first anniversary celebrations,1
Did Rahul Gandhi insult North Indian women? Fact Check,0
Vijay Rupani felicitates Information Commissioner of India,1
Images From Old Rallies Shared As PM Modiâs Roadshow In Varanasi,0
Centre treating protesting farmers like 'terrorists': Raut,1
"Pandemic lessons learnt, database on migrant labour may be ready by June",1
PM Modi didnt wear the skull cap; dont believe the viral...,0
Is This Jamia Millia Islamia's 'Fake' Female Protester?,0
"CM Baghel eyes Jogi fortress Marwahi, but Target 70 not likely to be easy one for Congress",1
"JNU to allow entry of 4th year PhD, MSc, MCA students in 5th, 6th phase of reopening",1
"If you've been watching a lot of 'comfort TV,' you're not alone",1
Nepal-India border issue figures during Nepal Communist PartyÛªs high-level meeting,1
MP proposes 10-yr jail term for forcing interfaith marriages,1
"Senior Air India pilot, found guilty of sexual harassment, reinstated",1
24 states/UT on board for One Nation One Ration Card scheme,1
Fact Check: Murder Of Student In Hyderabad Shared With Misleading Communal Claims.Fact Check: Fake names of Hyderabad rape accused go viral with communal twist,0
"Image highlighting potholes in West Bengal shared as poor roads in Uttar Pradesh. Access To Safe Drinking Water In Rural Areas Decline In Assam, Bihar, Punjab",0
"BJP drops Shatrughan Sinha from Patna, fields Ravi Shankar Prasad instead",1
"Indo-US ties transcend China threat, say Jaishankar, Pompeo",1
Congress Divya Spandana returns to social media politics with Twitter jibe at BJP ministers,1
Home Minister Amit Shah tests positive for COVID-19,1
February round-up: Misinformation industry feeds off Pulwama attack and Indo-Pak tension,0
Fact Check: This soldier in the photo is not the son of Israelâs Prime Minister,0
Corona Express remark will be your exit route: Amit Shah slams Mamata at virtual Bengal campaign rally,1
Sourav Ganguly hospitalised on Saturday after complaining of chest pain,1
"Have full faith in judiciary, says Munawar Faruqui after release from jail",1
"Reforms in education, labour, agriculture impact almost every Indian: PM Modi",1
Delhi CM Arvind Kejriwal gives Rs 1 cr ex-gratia to family of LNJP doctor who died due to COVID-19,1
Misleading pictures circulated to show crowds at ModiÕs Jodhpur rally,0
"AAP candidate list for Delhi elections is out ï¿½ 23 new faces, 8 women, 6 Congress defectors",1
Combine modern education with ancient knowledge to tackle conflict in todayÕs world: Dalai Lama,1
Open-door R&D to help bring Covid vaccine early to India,1
"Fact Check: No, 200 policemen in Delhi haven't resigned in support of farmers . Fact Check: No, PM Modi didn't claim 1,250 crore houses were built by his government",0
"Will Û÷hangÛª you, union minister threatens govt officials in quarantine centre; video viral",1
9-Year Old Video Of Canada Refusing Visas To Indian Army Officers...,0
Rahul Gandhi accuses Modi govt of snatching fundamental rights of poor,1
"JEE, NEET to be held as scheduled, rules Supreme Court",1
Odisha man returns home after 20 years in Pakistan jail,1
"No, This Photo Does Not Show Aamir Khan With Lashkar-E-Taiba",0
False claim: Bhagavad Gita made compulsory in primary schools in the Netherlands,0
This video shows a Pakistani police officer hitting several women outside a court in Pakistan.Old Video of Bangladesh Police Falsely Shared As UP Police Killing 5 Madarsa Students,0
